140.5625,-0.234571412,-0.699648398,-1
102.5078125,0.465318154,-0.515087909,-1
103.015625,0.323328365,1.051164429,-1
136.75,-0.068414638,-0.636238369,-1
88.7265625,0.600866079,1.123491692,-1
93.5703125,0.53190485,0.416721117,-1
119.484375,0.03146022,-0.112167573,-1
130.3828125,-0.158322759,0.389540448,-1
107.25,0.452688025,0.170347382,-1
107.2578125,0.465881961,1.162877124,-1
142.078125,-0.320328426,0.283952506,-1
133.2578125,-0.081059862,0.115361506,-1
134.9609375,-0.135303833,-0.080469602,-1
117.9453125,0.325437564,0.661459458,-1
138.1796875,-0.031852329,0.046797173,-1
114.3671875,-0.094498904,-0.287984087,-1
109.640625,0.13763583,-0.256699775,-1
100.8515625,0.393836792,-0.011240741,-1
136.09375,-0.045908926,-0.271816393,-1
99.3671875,1.547196967,4.154106043,1
100.890625,0.627486528,-0.026497802,-1
105.4453125,0.142653801,0.320419676,-1
95.8671875,0.326386917,0.803501794,-1
117.3671875,0.257953441,-0.405049077,-1
106.6484375,0.378355072,-0.266371607,-1
112.71875,0.279390953,-0.129010712,-1
130.8515625,0.142596727,0.018885442,-1
119.4375,-0.002549267,-0.460360287,-1
123.2109375,0.179376819,-0.17728516,-1
102.6171875,0.230438984,0.193325371,-1
110.109375,0.094860398,0.68311261,-1
99.9140625,0.475728501,0.781486196,-1
128.34375,-0.049280401,-0.208256987,-1
142.0546875,-0.470772686,-0.125946417,-1
121.1328125,0.177360308,0.024918111,-1
102.328125,0.315729409,-0.202183315,-1
147.8359375,-0.131079596,-0.288851172,-1
108.0390625,0.321156562,1.821631493,-1
107.875,0.49600476,1.481815856,-1
118.84375,-0.109242666,0.137683548,-1
138.4609375,-0.039591916,-0.176243068,-1
116.203125,0.211946824,-0.022177703,-1
120.5546875,0.282923998,0.419908714,1
121.8828125,0.200520721,-0.282219034,-1
125.2109375,0.139851288,-0.385736754,-1
107.90625,0.460846577,0.29651005,-1
106.28125,0.408868006,1.032014666,-1
106.3359375,0.418645099,0.603995884,-1
125.734375,0.026516673,-0.429632907,-1
113.546875,0.130001201,-0.202839025,-1
134.0390625,-0.195844789,-0.396816077,-1
105.1171875,0.464847891,0.878058377,-1
95.328125,0.386495074,0.755115427,-1
119.3359375,0.220316758,0.645717725,-1
136.1875,-0.070431774,-0.482219687,-1
112.859375,0.174766173,-0.404019163,-1
108.625,0.453556415,0.069731528,-1
113.953125,0.234723211,0.289792216,-1
141.96875,0.244974491,-0.342664657,-1
136.5,0.044623267,-0.374311456,-1
83.6796875,0.572531753,2.66461052,-1
27.765625,5.770087392,37.4190088,1
135.859375,0.065768774,-0.366114187,-1
112.09375,0.418565459,0.350156301,-1
126.8671875,0.13633915,-0.588709439,-1
117.5390625,0.173139263,-0.150653604,-1
143.0859375,-0.157561213,-0.153332697,-1
101.296875,0.390053688,1.551969375,-1
119.8984375,0.143378486,-0.528427658,-1
123.125,-0.087091427,0.087932382,-1
102.046875,0.45222638,0.272447732,-1
119.4453125,0.012830273,-0.378955989,-1
128.515625,-0.012552759,-0.658278628,-1
128.15625,-0.179233074,-0.005819915,-1
115.6171875,0.110702345,0.513224267,-1
136.7421875,-0.22192524,0.908084632,-1
135.265625,0.015920939,-0.15877212,-1
113.9609375,0.127976811,-0.457499415,-1
107.796875,0.655279783,0.954879021,-1
124.5,-0.014849043,-0.550963937,-1
119.296875,0.202629139,0.12837064,-1
148.3828125,-0.113195798,-0.50223559,-1
109.4921875,0.2528458,-0.319022964,-1
112.125,0.721646098,0.612454163,-1
128.7734375,0.086169154,-0.031764808,-1
140.265625,0.03252958,0.119064502,-1
87.515625,1.070588903,0.74283956,-1
132.140625,0.143191723,0.876730035,-1
104.078125,0.532040422,0.743853067,-1
122.6015625,-0.051964773,-0.379729027,-1
114.28125,0.41182113,0.616996141,-1
112.4375,0.501943444,1.07484029,-1
23.625,5.688038235,35.98717152,1
94.5859375,1.187308683,3.68746932,1
137.2421875,0.045257133,-0.438857507,-1
123.53125,0.072077648,-0.071600995,-1
70.0234375,1.157657193,4.546692371,-1
129.375,0.049779493,0.506330188,-1
97.140625,0.625218075,0.740796144,-1
101.96875,0.439814307,0.294261355,-1
123.46875,0.345780685,0.647414924,1
103.5234375,0.3365333,0.520557925,-1
107.9296875,0.320398557,0.277613139,-1
113.6796875,0.03599318,0.330677227,-1
96.6796875,0.586678289,0.820224746,-1
130.109375,0.080614365,-0.171800128,-1
118.8203125,0.226520706,0.321414341,-1
82.703125,0.887823559,2.544943671,-1
125.4375,-0.306044841,-0.361281676,-1
140.7890625,0.055105883,0.881112657,-1
35.15625,4.20347482,24.4866906,1
140.6796875,0.013023756,0.385921041,-1
121.859375,0.246923746,-0.249216051,-1
135.0,-0.100345314,-0.011802584,-1
120.1953125,0.117917617,-0.067409514,-1
114.2890625,0.223241175,0.911696383,-1
108.125,0.428837305,0.234800176,-1
94.078125,0.332038232,0.808409927,-1
140.9765625,-0.199055477,-0.506534769,-1
80.9921875,0.717615197,4.001233511,-1
97.9140625,0.370333744,0.59410482,-1
125.1328125,0.266771474,0.88061398,-1
84.0390625,0.668006651,1.586057512,-1
143.8984375,-0.20183785,-0.100719016,-1
81.9296875,0.829346377,3.887459323,-1
90.96875,0.729465117,1.211588181,-1
117.578125,0.450527632,0.705734323,-1
91.875,0.700846109,0.728237097,-1
121.53125,0.102670287,0.506626476,-1
108.40625,0.035390944,-0.326323714,-1
86.5625,0.580635737,2.591600394,-1
112.4140625,0.301825023,0.680368955,-1
18.1171875,6.446705558,44.60158751,1
89.7578125,0.645350043,0.768414622,-1
126.3984375,0.048076948,-0.814893479,-1
162.4765625,-0.495946975,0.608084926,-1
132.203125,0.068983802,-0.188895383,-1
99.4921875,0.33931681,0.874420009,-1
107.6328125,0.251704276,0.430087846,-1
124.7109375,-0.248600481,0.156993402,-1
134.0234375,-0.214461669,0.021349314,-1
131.8125,-0.148850574,-0.311542332,-1
105.1015625,0.369176023,-0.096195995,-1
117.375,0.22075852,-0.321971818,-1
135.6171875,0.118670735,-0.25104022,-1
44.8671875,2.888739412,8.810672554,1
26.921875,4.709838436,24.24740042,1
120.140625,-0.049110246,-0.470716187,-1
130.2421875,-0.001929465,-0.274166952,-1
133.4765625,-0.226357422,0.224543707,-1
101.5859375,0.245986542,0.875398728,-1
120.8125,0.451277319,0.314943674,-1
146.1796875,-0.230021535,0.259498525,-1
131.90625,0.219247987,-0.188834594,-1
93.203125,0.607771238,1.659607875,-1
107.40625,0.100292261,-0.900060229,-1
104.8046875,0.328691864,0.083438105,-1
94.7578125,0.785765911,1.43736579,-1
104.0625,0.381301627,1.401753113,-1
128.6640625,-0.007336322,-0.835771204,-1
99.421875,0.668631921,0.851637884,-1
133.1640625,-0.132383847,-0.49394484,-1
130.484375,0.141510594,0.231174139,-1
97.5625,0.438211171,2.142149919,-1
151.125,0.12931893,0.468622972,-1
84.2734375,0.662578662,1.778425245,-1
133.3671875,0.032098564,-0.481222279,-1
119.03125,-0.06969395,0.456036796,-1
108.3046875,0.502059825,1.097573066,-1
134.890625,-0.139759422,-0.628622776,-1
106.796875,0.438991875,0.864922185,-1
124.0,-0.043735199,-0.239057773,-1
150.8828125,-0.164659392,0.242533353,-1
137.6796875,-0.073952731,0.371260995,-1
117.40625,0.034992408,0.232531051,-1
110.6953125,-0.017400862,0.701464381,-1
97.7734375,0.408923366,0.216219451,-1
125.5625,0.008013252,0.72888495,-1
48.2421875,2.935560303,10.88874578,1
129.140625,0.165773225,-0.095272831,-1
125.4375,0.016503739,-0.510120963,-1
82.8828125,0.779404515,2.205462374,-1
114.6015625,0.275950662,-0.232368177,-1
93.6015625,0.703073859,3.038797852,-1
107.015625,0.154746261,-0.156070607,-1
144.75,-0.080527561,0.646575786,-1
83.96875,0.972955394,4.940514989,-1
128.3359375,0.095737843,-0.065940749,-1
101.328125,0.155298097,-0.317547506,-1
131.8671875,0.026371918,-0.112226734,-1
123.3046875,0.537488993,0.727113416,-1
119.78125,0.10417849,-0.051149046,-1
105.0390625,0.460307334,-0.136854052,-1
142.0,-0.210519778,0.043318671,-1
123.5,0.035054235,0.202899688,-1
126.1015625,0.216219846,-0.347580724,-1
133.046875,-0.145585798,-0.325246456,-1
123.8203125,0.016799004,-0.928209445,-1
80.3359375,0.713377421,2.33490766,-1
126.328125,0.219174451,-0.182290189,-1
115.46875,0.334340886,1.088236763,-1
128.6328125,-0.034207574,-0.385722225,-1
110.0703125,0.002434542,1.471485646,-1
116.234375,0.17403179,-0.320616556,-1
110.1953125,0.489785147,-0.031921393,1
135.921875,0.000505063,-0.132671421,-1
135.3046875,-0.097731063,0.106727011,-1
122.515625,0.062231187,0.02953647,-1
112.2421875,0.059587064,-0.280674879,-1
127.953125,0.224679738,0.210372343,-1
123.109375,-0.181165617,-0.28803291,-1
153.515625,-0.230928343,0.323604741,-1
123.171875,0.11926277,0.526146123,-1
111.21875,0.325249755,0.4680619,-1
92.171875,0.411622306,2.199315462,-1
125.6640625,0.166556516,0.580315823,-1
101.9609375,0.567676385,0.967241302,-1
142.8828125,-0.057293935,-0.23595833,-1
113.25,0.472258295,-0.214556695,-1
129.7734375,0.024982345,-0.323532742,-1
116.8515625,0.388759794,1.116397108,-1
106.015625,0.296141538,-0.374817981,-1
105.1640625,0.362358448,0.573878211,-1
104.328125,0.481346849,1.748107196,-1
126.9140625,-0.081308494,-0.035835531,-1
83.53125,0.581761011,1.230802536,-1
109.3359375,0.206914504,0.053811115,-1
11.8203125,5.340501841,28.65597499,1
122.8671875,0.024783925,-0.020267954,-1
114.40625,0.056368404,0.576339802,-1
87.4375,0.752855077,2.549712659,-1
119.1640625,0.080218949,-0.207418178,-1
109.65625,0.282604942,0.373240715,-1
121.53125,0.0776414,-0.299108034,-1
124.2265625,0.132288777,0.235172101,-1
124.1796875,-0.03355276,0.143167724,-1
114.9609375,-0.04537176,-0.513684544,-1
117.984375,0.286562981,0.227632281,-1
59.4296875,2.175946915,5.660024859,1
117.90625,0.440930812,0.31289228,-1
160.5078125,-0.495362596,1.562323929,-1
142.4140625,-0.233444703,-0.393528983,-1
104.75,0.1904076,-0.213288502,-1
132.6328125,0.121489478,0.600190535,-1
123.1640625,0.305496322,-0.412612204,-1
88.25,0.57152249,1.47049275,-1
70.671875,0.754771387,2.649724403,-1
128.3671875,0.172012301,-0.986426319,-1
87.1796875,0.832323467,4.07861041,-1
125.640625,-0.06204993,0.062924147,-1
94.0234375,0.487858357,1.312127246,-1
137.265625,-0.008050957,-0.375378168,-1
128.2265625,0.125156121,-0.476816314,-1
114.8359375,0.275238199,-0.282135352,-1
88.4375,0.689215581,2.035293755,1
131.6015625,0.321462742,1.134500436,-1
116.6640625,0.275948048,1.544679107,-1
138.34375,-0.106165999,-0.26027436,-1
107.5078125,0.377712608,0.614655841,-1
115.125,0.335892131,-0.12557555,-1
116.5703125,0.355035154,-0.015581066,-1
129.5390625,0.045526977,-0.306168706,-1
118.7265625,0.320337544,0.891195224,-1
136.8828125,-0.237227963,-0.306039558,-1
146.03125,-0.061670773,0.60287739,-1
87.4921875,1.08793288,1.226100829,-1
130.0,0.151452911,-0.023295579,-1
120.8671875,0.305890007,0.036700866,-1
93.25,0.783981208,3.03771548,-1
81.1171875,0.760898864,3.660842118,-1
139.2421875,-0.026739153,0.151672904,-1
113.5625,-0.089233459,-0.378080331,-1
123.4375,-0.177095872,-0.443829346,-1
127.3828125,0.164169261,-0.422519924,-1
108.8515625,0.336750355,1.083133484,-1
113.34375,0.241284035,-0.314429844,-1
136.0234375,-0.261315075,0.09592635,-1
99.9140625,0.273128997,1.437221072,-1
99.2890625,0.702001099,1.042189754,1
127.1875,-0.26180354,0.282146933,-1
128.4296875,0.024647011,-0.608839142,-1
123.0390625,0.123674105,-0.42398648,-1
100.3515625,0.35117145,0.20171039,-1
20.3515625,7.024644815,56.11297239,1
103.421875,0.001419114,1.143301335,-1
129.703125,0.204883984,-0.375321914,-1
117.7109375,0.217564807,-0.033715544,-1
140.28125,-0.092818098,-0.638513527,-1
99.203125,0.685979219,-0.382127219,-1
142.7734375,-0.250177008,0.189304009,-1
129.3125,0.11289574,0.444282178,-1
96.28125,0.518182208,1.584536791,-1
107.328125,0.474604859,0.93193529,-1
137.078125,-0.229356149,-0.113411663,-1
142.8203125,-0.075277319,0.751309607,-1
128.2890625,0.164223983,-0.051748369,-1
130.8046875,-0.02122311,-0.118586736,-1
112.25,0.143187275,-0.068390262,-1
115.1484375,0.082812092,-0.56928112,-1
